,match_id,game_mode,queue_id,platform_id,game_duration_in_ms,game_duration_in_min,win,surrender,total_blue_kills,total_red_kills,total_blue_assists,total_red_assists,total_blue_gold_earned,total_red_gold_earned,total_blue_minions_killed,total_red_minions_killed,total_blue_turret_kills,total_red_turret_kills,total_blue_dragon_kills,total_red_dragon_kills,total_blue_damage_dealt_to_champions,total_red_damage_dealt_to_champions,total_blue_baron_kills,total_red_baron_kills,avg_blue_champ_level,avg_red_champ_level,total_blue_inhibitor_kills,total_red_inhibitor_kills,total_blue_items_purchased,total_red_items_purchased
1760,EUN1_3595599368,CLASSIC,420,EUN1,1954,32.57,red,False,40,53,37,61,67919,77508,762,734,4,11,1,4,142282,175891,0,1,16.0,17.0,0,3,120,114
1761,EUN1_3593367044,CLASSIC,420,EUN1,1479,24.65,red,False,10,30,17,36,42758,55475,560,676,3,9,0,4,39497,71205,0,1,12.4,14.0,0,2,85,84
1762,EUN1_3536835769,CLASSIC,420,EUN1,1870,31.17,red,False,15,24,26,22,52626,63758,695,684,2,10,1,4,78287,99425,0,2,14.6,16.2,0,2,99,119
1763,EUN1_3586764880,CLASSIC,420,EUN1,1142,19.03,red,False,5,25,7,39,28929,44699,435,526,0,11,0,1,34282,59396,0,0,10.4,12.0,0,3,71,71
1764,EUN1_3569075034,CLASSIC,420,EUN1,1593,26.55,red,False,21,39,29,63,47983,60968,592,659,1,9,0,4,72756,101041,0,1,13.0,14.6,0,1,119,101
1765,EUN1_3549792726,CLASSIC,420,EUN1,1145,19.08,blue,True,17,10,24,10,39257,31166,448,427,5,1,0,2,39184,41971,0,0,11.6,10.4,0,0,72,87
1766,EUN1_3594819742,CLASSIC,420,EUN1,1402,23.37,red,True,12,29,15,40,39077,52008,543,558,1,8,1,2,55902,69233,0,1,11.6,13.6,0,1,86,85
1767,EUN1_3591361023,CLASSIC,420,EUN1,1753,29.22,red,True,27,34,34,51,58013,65604,614,727,8,8,1,3,93512,115054,0,1,13.0,15.8,2,1,102,101
1768,EUN1_3550539359,CLASSIC,420,EUN1,2037,33.95,red,False,34,39,49,68,65631,75592,708,708,5,10,2,3,133025,154197,0,2,15.0,16.6,0,2,117,128
1769,EUN1_3576618040,CLASSIC,420,EUN1,1918,31.97,red,False,25,39,38,52,59130,67467,715,644,5,11,1,3,114126,130893,0,1,14.6,16.0,0,1,116,105
1770,EUN1_3582023980,CLASSIC,420,EUN1,1309,21.82,red,True,15,30,15,35,38616,46542,478,501,2,6,0,3,41476,61635,0,1,10.6,12.6,0,1,90,92
1771,EUN1_3567568086,CLASSIC,420,EUN1,1651,27.52,blue,False,43,27,47,45,62856,51129,498,552,11,2,1,3,120274,107057,1,0,14.8,13.0,2,0,105,103
1772,EUN1_3545493943,CLASSIC,420,EUN1,1164,19.4,blue,True,32,13,34,16,43950,33643,431,372,3,1,1,1,65820,56636,0,0,11.6,10.0,1,0,83,72
1773,EUN1_3596024494,CLASSIC,420,EUN1,1628,27.13,red,False,13,31,15,56,46827,59951,630,672,2,9,2,2,81206,88715,0,1,13.4,14.8,0,1,98,118
1774,EUN1_3591818737,CLASSIC,420,EUN1,1116,18.6,blue,True,23,12,31,12,39678,29764,457,352,3,0,2,0,48379,39446,0,0,11.2,10.2,0,0,75,56
1775,EUN1_3591500818,CLASSIC,420,EUN1,1977,32.95,blue,False,54,30,68,43,76404,64269,746,781,10,2,4,1,146337,94413,1,0,16.8,16.0,4,0,119,132
1776,EUN1_3524866270,CLASSIC,420,EUN1,1579,26.32,red,True,15,17,22,29,42280,52381,553,633,2,9,1,3,61738,55485,0,1,13.0,14.4,0,1,84,100
1777,EUN1_3555223773,CLASSIC,420,EUN1,1866,31.1,blue,False,43,26,53,37,72421,61391,833,780,9,3,4,1,115226,114864,1,0,16.8,15.8,2,0,104,100
1778,EUN1_3580865318,CLASSIC,420,EUN1,911,15.18,blue,True,22,9,13,9,32983,24982,375,294,3,0,2,0,40391,30900,0,0,10.0,8.8,0,0,66,62
1779,EUN1_3569504224,CLASSIC,420,EUN1,1457,24.28,red,False,26,39,30,48,49262,56735,486,524,4,7,1,3,84016,100558,0,0,12.6,14.0,0,1,104,102
1780,EUN1_3596374281,CLASSIC,420,EUN1,1170,19.5,red,False,19,30,27,40,37179,44771,421,445,2,7,2,1,52940,71178,0,0,10.6,12.4,0,1,82,72
1781,EUN1_3379708317,CLASSIC,420,EUN1,1630,27.17,blue,False,38,22,38,38,61546,51663,617,638,9,1,2,1,107845,74170,1,0,15.0,14.0,3,0,99,118
1782,EUN1_3561437800,CLASSIC,420,EUN1,2381,39.68,blue,False,52,40,73,71,84565,77073,799,774,9,5,3,3,180789,173003,1,1,17.6,17.0,1,0,139,140
1783,EUN1_3596276516,CLASSIC,420,EUN1,1315,21.92,blue,False,39,32,54,52,57105,45337,492,431,8,1,2,1,96069,72399,0,0,12.6,11.2,1,0,99,86
1784,EUN1_3573560488,CLASSIC,420,EUN1,1540,25.67,blue,False,39,20,56,22,57833,48899,610,598,7,4,3,1,96157,69923,1,0,15.0,13.0,1,0,90,94
1785,EUN1_3566042470,CLASSIC,420,EUN1,1833,30.55,red,False,25,34,33,67,59122,66884,722,723,7,8,1,2,96688,124766,0,2,14.6,16.2,1,1,101,105
1786,EUN1_3590369107,CLASSIC,420,EUN1,2122,35.37,blue,False,28,28,37,39,74821,68114,915,890,11,2,1,4,139812,119182,0,1,17.0,16.6,3,0,126,113
1787,EUN1_3562984234,CLASSIC,420,EUN1,1197,19.95,blue,True,22,9,29,9,41552,33455,458,370,6,2,1,2,52461,40413,0,0,11.6,10.0,1,0,79,73
1788,EUN1_3553938214,CLASSIC,420,EUN1,1899,31.65,blue,False,43,25,69,38,69778,57579,688,712,6,3,3,1,132274,100040,2,0,16.6,14.2,1,0,124,108
1789,EUN1_3584053854,CLASSIC,420,EUN1,1690,28.17,blue,False,35,31,58,45,61080,58156,622,620,8,6,1,3,119135,113104,0,1,15.0,14.8,1,0,108,105
1790,EUN1_3587432721,CLASSIC,420,EUN1,1736,28.93,red,False,23,39,31,71,58699,63739,632,645,7,8,2,2,99875,127265,0,1,13.8,15.4,1,1,122,125
1791,EUN1_3584451074,CLASSIC,420,EUN1,1832,30.53,blue,False,31,23,47,27,63777,54319,710,683,7,3,1,3,108596,103377,2,0,16.4,14.6,1,0,106,110
1792,EUN1_3544202453,CLASSIC,420,EUN1,1800,30.0,blue,False,40,16,82,23,66168,47291,635,659,8,2,2,0,121382,92270,2,0,15.2,13.4,1,0,109,106
1793,EUN1_3596558188,CLASSIC,420,EUN1,1851,30.85,red,False,22,36,39,62,56289,66541,727,728,2,6,3,1,108473,103661,0,1,14.4,16.0,0,1,111,116
1794,EUN1_3587620482,CLASSIC,420,EUN1,976,16.27,blue,True,20,3,18,2,32069,24404,407,351,2,0,2,0,33994,20996,0,0,10.0,9.6,0,0,78,57
1795,EUN1_3548078498,CLASSIC,420,EUN1,1521,25.35,red,False,21,32,26,60,45206,58128,570,571,1,10,0,3,59025,98524,0,1,13.0,14.2,0,1,101,96
1796,EUN1_3556504919,CLASSIC,420,EUN1,1811,30.18,blue,False,38,19,26,22,69075,53995,732,724,11,2,4,0,90367,82380,2,0,16.0,14.2,3,0,101,103
1797,EUN1_3596469686,CLASSIC,420,EUN1,1170,19.5,blue,False,24,8,28,12,47329,32423,548,472,11,0,3,0,60968,36821,0,0,12.6,11.0,3,0,86,73
1798,EUN1_3514173746,CLASSIC,420,EUN1,1686,28.1,blue,False,33,21,57,24,57660,49174,560,541,9,3,2,2,98042,72896,1,0,14.6,13.8,1,0,107,95
1799,EUN1_3576477385,CLASSIC,420,EUN1,1507,25.12,blue,False,43,12,30,8,59805,43106,607,603,10,2,3,0,93765,58141,1,0,14.8,12.6,2,0,89,100
1800,EUN1_3578501739,CLASSIC,420,EUN1,2019,33.65,blue,False,45,41,87,63,73772,70828,687,664,8,7,0,5,164304,122009,1,1,16.6,16.0,1,1,125,124
1801,EUN1_3594790867,CLASSIC,420,EUN1,1999,33.32,red,False,36,45,52,86,70594,70672,753,655,7,8,2,3,166519,140847,1,0,16.0,16.0,1,1,131,109
1802,EUN1_3577211148,CLASSIC,420,EUN1,1121,18.68,blue,True,36,11,45,10,49206,32272,515,388,10,0,1,1,74232,42955,0,0,12.0,10.4,2,0,83,79
1803,EUN1_3595623094,CLASSIC,420,EUN1,2644,44.07,red,False,38,32,65,56,86601,90099,1091,868,4,11,1,6,197459,175101,1,3,17.8,17.6,0,6,113,133
1804,EUN1_3593491048,CLASSIC,420,EUN1,1593,26.55,red,False,13,37,8,55,43359,59302,592,631,3,10,1,2,90180,117664,0,1,12.4,15.0,0,2,80,103
1805,EUN1_3577559053,CLASSIC,420,EUN1,1844,30.73,red,False,39,30,50,43,66837,67179,666,748,8,8,2,2,122177,117556,1,1,15.6,15.6,2,1,120,109
1806,EUN1_3595068577,CLASSIC,420,EUN1,1756,29.27,red,False,17,35,21,37,49175,59603,635,665,3,8,1,3,73879,101449,0,1,13.2,15.2,0,1,104,93
1807,EUN1_3574777531,CLASSIC,420,EUN1,1072,17.87,blue,True,30,18,29,19,43587,34044,450,415,5,1,2,0,60198,43760,0,0,11.8,10.2,0,0,72,67
1808,EUN1_3585714823,CLASSIC,420,EUN1,1742,29.03,red,False,23,43,22,52,51673,67778,631,627,1,9,1,3,81063,115636,0,2,13.6,16.0,0,3,108,109
1809,EUN1_3577600360,CLASSIC,420,EUN1,1709,28.48,red,False,20,40,24,50,54706,61677,638,630,2,7,2,2,92909,111274,1,1,14.6,15.2,0,2,109,101
1810,EUN1_3564477673,CLASSIC,420,EUN1,1594,26.57,red,False,15,28,24,34,46821,58405,591,662,3,10,0,3,72382,86212,0,1,12.4,14.2,0,2,105,100
1811,EUN1_3517153855,CLASSIC,420,EUN1,1322,22.03,red,False,12,30,22,43,37458,51653,498,517,0,11,0,3,50306,82995,0,1,12.0,13.0,0,2,86,86
1812,EUN1_3581843124,CLASSIC,420,EUN1,1852,30.87,red,False,36,46,65,59,60136,69936,630,602,3,7,3,2,140229,134054,0,2,15.0,15.8,0,1,117,96
1813,EUN1_3572153952,CLASSIC,420,EUN1,2229,37.15,blue,False,43,39,70,79,76664,69940,734,656,8,9,2,3,149349,166109,1,0,17.4,15.4,1,3,137,139
1814,EUN1_3575444214,CLASSIC,420,EUN1,1656,27.6,red,False,25,39,18,45,53493,62552,629,651,4,9,1,3,94146,107641,0,1,13.8,15.2,0,1,108,94
1815,EUN1_3583047700,CLASSIC,420,EUN1,2484,41.4,red,True,64,70,96,93,94700,94694,884,765,6,8,1,4,218681,214421,2,1,18.0,17.8,0,3,150,136
1816,EUN1_3569030201,CLASSIC,420,EUN1,927,15.45,blue,True,22,7,14,8,33292,25777,369,315,3,1,2,0,34903,24809,0,0,9.4,8.6,0,0,81,59
1817,EUN1_3585901089,CLASSIC,420,EUN1,2071,34.52,red,False,38,53,50,52,70740,76160,699,692,5,10,4,1,142235,169881,2,0,16.6,17.2,1,3,144,119
1818,EUN1_3552910821,CLASSIC,420,EUN1,1390,23.17,blue,False,31,18,38,21,50128,39686,480,462,7,2,1,2,72186,59261,0,0,12.6,11.0,1,0,87,91
1819,EUN1_3585928824,CLASSIC,420,EUN1,929,15.48,blue,True,21,5,27,5,36415,23183,452,328,3,0,2,0,38097,23421,0,0,10.2,9.0,0,0,62,60
1820,EUN1_3572342983,CLASSIC,420,EUN1,2067,34.45,blue,False,48,36,79,50,73141,69467,703,728,9,3,4,1,156067,127926,0,1,16.6,15.8,3,0,122,120
1821,EUN1_3551546261,CLASSIC,420,EUN1,1513,25.22,blue,True,40,27,51,35,56282,49749,577,535,5,4,3,1,103923,100691,1,0,14.8,13.2,0,0,98,94
1822,EUN1_3593121537,CLASSIC,420,EUN1,1951,32.52,red,False,35,31,66,60,62388,66010,720,705,3,7,2,3,131421,116001,1,1,15.4,15.8,0,1,128,122
1823,EUN1_3561607831,CLASSIC,420,EUN1,2360,39.33,blue,False,52,45,70,52,86216,79558,745,878,9,5,4,2,183627,173610,1,1,17.4,17.6,3,0,126,132
1824,EUN1_3572139273,CLASSIC,420,EUN1,2022,33.7,blue,False,59,42,66,48,79548,72604,717,741,7,8,1,3,182582,167247,2,0,17.2,16.0,1,0,125,115
1825,EUN1_3545976189,CLASSIC,420,EUN1,922,15.37,blue,True,17,6,16,2,29754,23402,364,310,1,0,2,0,27278,26724,0,0,9.6,8.8,0,0,65,53
1826,EUN1_3591158035,CLASSIC,420,EUN1,2103,35.05,red,True,44,49,59,59,73820,77370,840,781,4,8,3,2,177293,156557,0,1,17.2,17.4,0,3,121,140
1827,EUN1_3571241077,CLASSIC,420,EUN1,2320,38.67,blue,False,43,35,62,44,79069,72534,739,833,7,3,4,2,168902,146991,2,0,17.4,17.0,3,0,121,137
1828,EUN1_3562780170,CLASSIC,420,EUN1,1561,26.02,blue,False,43,14,66,21,60498,44151,576,531,10,2,4,0,128485,71549,1,0,14.8,12.4,2,0,96,96
1829,EUN1_3569513407,CLASSIC,420,EUN1,1989,33.15,blue,False,37,31,40,34,73520,65987,755,799,10,2,5,0,143045,116954,1,1,17.2,16.0,1,0,119,124
1830,EUN1_3573119088,CLASSIC,420,EUN1,1784,29.73,red,False,30,48,29,86,59815,66141,703,545,5,9,2,2,100598,125532,0,1,14.8,16.0,0,3,101,118
1831,EUN1_3576721539,CLASSIC,420,EUN1,2358,39.3,blue,False,49,29,86,48,80891,71944,768,734,7,7,5,1,165582,193936,1,1,17.4,16.4,1,1,112,126
1832,EUN1_3572714095,CLASSIC,420,EUN1,2099,34.98,blue,False,43,35,44,37,72748,69401,756,754,10,3,2,2,152224,111168,1,0,16.4,16.4,1,0,115,138
1833,EUN1_3590922553,CLASSIC,420,EUN1,1093,18.22,red,True,9,27,9,31,30164,40512,381,406,2,5,0,3,34743,49595,0,0,9.6,11.0,0,0,65,77
1834,EUN1_3595882706,CLASSIC,420,EUN1,1653,27.55,blue,False,35,22,49,30,61166,49598,598,603,10,3,1,3,82764,91071,1,0,14.6,13.2,1,0,105,104
1835,EUN1_3594176341,CLASSIC,420,EUN1,1758,29.3,blue,False,36,17,52,12,64647,48760,664,667,8,2,4,0,98872,51458,1,0,15.6,13.6,1,0,108,104
1836,EUN1_3592234720,CLASSIC,420,EUN1,967,16.12,red,True,5,19,5,16,24423,33852,350,419,0,3,1,1,31919,37219,0,0,8.8,10.2,0,0,69,65
1837,EUN1_3579145904,CLASSIC,420,EUN1,1830,30.5,blue,False,33,31,29,39,64284,58442,736,570,10,2,5,0,134269,89718,0,1,15.8,14.8,2,0,118,103
1838,EUN1_3572571644,CLASSIC,420,EUN1,1546,25.77,blue,False,26,9,28,15,55001,41794,661,653,9,1,4,0,71947,49706,1,0,14.4,12.8,1,0,102,105
1839,EUN1_3532989180,CLASSIC,420,EUN1,1120,18.67,red,True,13,31,13,46,33677,41979,436,433,0,3,2,1,41055,55258,0,0,10.4,11.2,0,0,80,84
1840,EUN1_3587586782,CLASSIC,420,EUN1,1646,27.43,blue,True,60,38,45,42,67347,58317,560,579,10,1,4,0,124517,80166,0,0,15.0,14.0,2,0,100,115
1841,EUN1_3543042866,CLASSIC,420,EUN1,1897,31.62,blue,False,43,30,57,36,74737,62495,762,713,10,4,3,2,127614,107222,1,0,16.8,15.6,3,0,108,110
1842,EUN1_3577595680,CLASSIC,420,EUN1,1687,28.12,blue,False,45,22,69,29,63152,52561,597,597,9,3,4,1,118480,83529,1,0,14.8,13.6,2,0,121,95
1843,EUN1_3532587351,CLASSIC,420,EUN1,2250,37.5,red,True,37,54,50,90,77299,88501,900,870,10,9,2,3,125279,168022,0,2,17.0,18.0,1,2,142,135
1844,EUN1_3570861817,CLASSIC,420,EUN1,1645,27.42,red,False,25,44,26,49,51728,62996,549,649,3,9,0,4,72387,107427,1,0,14.0,15.2,0,1,113,99
1845,EUN1_3591196446,CLASSIC,420,EUN1,1839,30.65,red,False,43,38,60,62,63481,67091,592,612,6,8,1,2,120414,132066,1,1,15.2,16.0,1,1,131,106
1846,EUN1_3558834618,CLASSIC,420,EUN1,1654,27.57,red,False,14,33,22,45,50361,59200,681,648,3,10,0,4,78654,90540,0,1,13.6,15.0,0,2,103,100
1847,EUN1_3577371234,CLASSIC,420,EUN1,1944,32.4,red,False,30,37,56,59,62646,69391,737,669,3,11,0,4,115928,132797,0,2,15.4,16.4,0,5,122,123
1848,EUN1_3533523223,CLASSIC,420,EUN1,918,15.3,blue,True,19,3,17,1,30424,22696,382,363,1,0,1,0,38988,21663,0,0,10.0,9.2,0,0,60,58
1849,EUN1_3593063643,CLASSIC,420,EUN1,1920,32.0,red,False,34,50,52,56,60418,71763,630,729,0,8,1,4,128256,132664,0,1,15.0,17.0,0,1,126,127
1850,EUN1_3564818325,CLASSIC,420,EUN1,1634,27.23,blue,False,25,16,32,26,56750,44282,649,558,11,0,3,1,85175,60838,1,0,14.6,13.2,3,0,91,76
1851,EUN1_3576524306,CLASSIC,420,EUN1,101,1.68,red,False,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,11,14
1852,EUN1_3564842841,CLASSIC,420,EUN1,1535,25.58,red,False,31,43,27,44,50943,60668,538,555,3,7,1,3,90897,93182,0,1,13.0,14.8,0,1,123,94
1853,EUN1_3554761841,CLASSIC,420,EUN1,1621,27.02,red,False,17,39,29,63,47060,61441,556,629,1,9,1,2,69211,95019,0,1,13.0,15.2,0,2,100,93
1854,EUN1_3569511522,CLASSIC,420,EUN1,1381,23.02,red,True,15,28,20,45,40834,48783,500,533,3,5,0,3,53249,76020,0,1,11.8,13.2,0,0,81,97
1855,EUN1_3546977280,CLASSIC,420,EUN1,1722,28.7,red,False,29,43,25,54,57179,64555,688,678,4,6,1,3,112494,105598,0,1,14.0,16.0,0,1,116,116
1856,EUN1_3596544746,CLASSIC,420,EUN1,1500,25.0,blue,False,28,6,37,4,53363,39042,661,594,9,1,1,2,75334,46436,0,0,14.2,12.6,2,0,94,92
1857,EUN1_3568579236,CLASSIC,420,EUN1,1708,28.47,blue,False,49,22,67,32,64276,55678,609,566,11,4,3,1,130690,85679,0,1,14.8,14.6,4,0,95,115
1858,EUN1_3581864823,CLASSIC,420,EUN1,1989,33.15,red,False,35,37,51,61,60162,68535,594,629,4,7,1,4,108256,127159,0,1,14.6,15.2,0,1,108,121
1859,EUN1_3566313482,CLASSIC,420,EUN1,1008,16.8,blue,True,24,16,27,15,38337,30946,424,355,3,0,0,2,49379,38203,0,0,10.6,10.0,0,0,71,66
1860,EUN1_3524219267,CLASSIC,420,EUN1,1800,30.0,blue,False,53,27,49,41,74309,61279,770,673,10,4,3,1,121090,104859,1,0,16.4,14.8,2,0,123,142
1861,EUN1_3568392112,CLASSIC,420,EUN1,1772,29.53,red,False,25,43,43,62,57285,70161,696,733,4,10,0,4,93669,121681,0,2,14.6,16.4,1,1,97,99
1862,EUN1_3467104695,CLASSIC,420,EUN1,1172,19.53,red,True,7,22,5,31,28180,43583,389,501,0,5,1,1,32971,65389,0,0,10.0,11.8,0,0,74,86
1863,EUN1_3556243857,CLASSIC,420,EUN1,1157,19.28,red,True,7,20,8,25,32229,39746,449,490,1,4,0,2,38123,46394,0,0,10.8,11.4,0,0,71,81
1864,EUN1_3572731722,CLASSIC,420,EUN1,1702,28.37,blue,False,40,24,49,33,61652,49133,567,571,10,1,4,0,107634,94629,1,0,15.2,13.8,3,0,106,98
1865,EUN1_3591838500,CLASSIC,420,EUN1,1830,30.5,red,False,35,45,54,68,57770,70033,566,641,4,11,1,4,128300,133497,0,2,14.4,16.4,0,3,116,126
1866,EUN1_3564828186,CLASSIC,420,EUN1,1805,30.08,blue,False,40,33,60,57,68192,61100,640,639,9,3,2,3,138439,113192,2,0,15.4,14.6,4,0,113,124
1867,EUN1_3585047893,CLASSIC,420,EUN1,1395,23.25,red,True,23,37,29,47,43139,55572,453,598,1,5,0,3,63134,82992,0,1,11.8,14.0,0,0,94,86
1868,EUN1_3533281436,CLASSIC,420,EUN1,1571,26.18,red,False,27,48,34,51,53249,64068,558,655,2,9,1,3,73224,112133,0,1,13.6,15.2,0,2,102,108
1869,EUN1_3567789209,CLASSIC,420,EUN1,2046,34.1,blue,True,29,23,50,47,68118,60632,762,796,10,4,2,3,127441,92557,1,1,16.0,15.8,1,0,115,120
1870,EUN1_3588892600,CLASSIC,420,EUN1,1121,18.68,blue,True,30,6,35,8,43894,29993,476,446,5,0,0,2,63886,38714,0,0,11.8,10.0,0,0,80,80
1871,EUN1_3595145829,CLASSIC,420,EUN1,2037,33.95,blue,True,39,24,44,31,75157,66871,855,810,7,5,2,4,121714,95097,1,1,16.4,15.8,1,0,119,115
1872,EUN1_3589493409,CLASSIC,420,EUN1,1424,23.73,blue,False,38,25,60,24,57386,47951,565,544,8,4,2,1,93414,82173,1,0,14.2,12.8,1,0,99,101
1873,EUN1_3532652476,CLASSIC,420,EUN1,1943,32.38,blue,False,39,26,66,33,74206,62788,793,682,10,4,2,3,137383,98863,1,1,16.8,15.6,2,0,112,135
1874,EUN1_3584548987,CLASSIC,420,EUN1,1318,21.97,blue,True,29,15,33,15,47974,40056,480,464,8,3,2,1,63835,59566,0,0,12.6,11.6,1,0,63,82
1875,EUN1_3572492405,CLASSIC,420,EUN1,1667,27.78,red,False,25,25,43,36,49660,59303,573,658,0,11,1,3,75000,105929,0,1,13.2,14.6,0,1,101,103
1876,EUN1_3584522071,CLASSIC,420,EUN1,1658,27.63,blue,False,36,24,46,31,60961,53688,631,641,8,2,1,3,97242,81558,1,0,15.2,14.4,1,0,105,95
1877,EUN1_3592607354,CLASSIC,420,EUN1,1100,18.33,blue,True,23,11,27,12,37594,33645,419,438,3,3,1,2,48431,35762,0,0,10.8,10.2,0,0,75,79
1878,EUN1_3568543301,CLASSIC,420,EUN1,1682,28.03,red,True,20,35,27,49,52251,59692,608,660,4,6,0,4,59168,99739,0,1,14.0,14.8,0,1,103,121
1879,EUN1_3595719781,CLASSIC,420,EUN1,1927,32.12,red,False,16,37,23,65,52745,65845,650,712,3,8,2,3,75024,141361,1,0,14.2,15.6,0,1,119,107
1880,EUN1_3548838715,CLASSIC,420,EUN1,1891,31.52,blue,False,37,32,40,55,72528,63284,763,661,11,3,5,0,143206,130474,0,2,16.2,15.6,3,0,99,122
1881,EUN1_3591381359,CLASSIC,420,EUN1,1730,28.83,red,True,18,22,15,45,52531,61422,737,719,4,8,2,2,64884,82183,0,1,13.8,14.8,0,1,101,112
1882,EUN1_3560324129,CLASSIC,420,EUN1,1936,32.27,red,True,29,33,42,58,60276,67582,696,738,3,10,0,4,147152,135012,1,1,15.2,16.8,0,1,114,127
1883,EUN1_3585793871,CLASSIC,420,EUN1,1777,29.62,blue,True,39,26,39,28,65195,58434,669,711,6,3,2,2,131175,114065,1,0,16.0,14.8,0,0,115,109
1884,EUN1_3551872445,CLASSIC,420,EUN1,1575,26.25,red,False,30,40,44,61,47433,58520,499,523,0,9,2,0,82312,122354,0,1,12.8,14.0,0,3,96,105
1885,EUN1_3572961407,CLASSIC,420,EUN1,1643,27.38,red,False,18,34,27,59,47034,58963,548,623,1,9,2,2,62817,97457,0,1,12.4,14.4,0,2,104,101
1886,EUN1_3569978700,CLASSIC,420,EUN1,1623,27.05,blue,False,31,11,37,20,52748,46839,536,657,8,5,2,2,84269,81041,1,0,14.4,13.0,2,0,113,97
1887,EUN1_3544858212,CLASSIC,420,EUN1,1955,32.58,red,False,39,43,46,47,69031,73174,826,714,3,10,1,4,137552,138178,0,1,16.2,16.0,0,3,118,105
1888,EUN1_3572726955,CLASSIC,420,EUN1,1822,30.37,red,False,36,41,42,50,62326,68930,650,753,3,11,1,3,102173,133313,1,0,15.2,15.8,0,4,118,109
1889,EUN1_3577402751,CLASSIC,420,EUN1,1497,24.95,red,False,32,28,38,42,49289,55879,437,530,3,11,2,1,76417,88506,0,1,12.2,13.4,0,2,88,92
1890,EUN1_3536396025,CLASSIC,420,EUN1,1556,25.93,red,False,14,26,15,38,44021,56677,584,628,2,10,0,3,77414,97961,0,1,13.0,14.8,0,1,100,102
1891,EUN1_3595495075,CLASSIC,420,EUN1,1968,32.8,red,False,29,40,30,45,62590,72358,725,762,3,9,0,4,112716,131528,0,2,16.0,17.2,0,2,113,125
1892,EUN1_3590869564,CLASSIC,420,EUN1,1227,20.45,blue,False,28,9,34,14,49578,31981,543,430,11,0,0,3,66403,43055,0,0,12.0,10.2,3,0,80,75
1893,EUN1_3594601684,CLASSIC,420,EUN1,2258,37.63,red,False,33,47,39,93,69336,83426,868,821,4,11,2,3,116773,169326,0,2,16.6,17.6,0,3,129,128
1894,EUN1_3573892381,CLASSIC,420,EUN1,1554,25.9,blue,False,40,13,42,8,59364,45338,645,579,10,2,3,1,93680,66733,1,0,15.2,13.0,2,0,89,97
1895,EUN1_3564666731,CLASSIC,420,EUN1,1508,25.13,red,False,17,30,28,37,43153,54601,524,536,1,10,1,2,85470,98213,0,1,12.4,14.2,0,3,89,88
1896,EUN1_3591551049,CLASSIC,420,EUN1,2363,39.38,blue,False,41,41,82,54,88952,81406,955,842,7,8,2,4,173389,179592,1,2,17.8,17.4,1,2,145,132
1897,EUN1_3581145864,CLASSIC,420,EUN1,1725,28.75,blue,False,37,24,59,36,64833,53235,658,637,10,4,3,1,103568,82866,1,0,15.6,13.6,2,0,110,106
1898,EUN1_3582904300,CLASSIC,420,EUN1,1346,22.43,red,False,5,24,8,33,33792,52809,526,639,0,10,0,3,37125,62668,0,1,11.2,13.8,0,2,87,85
1899,EUN1_3574630757,CLASSIC,420,EUN1,1439,23.98,red,False,15,30,17,31,39516,53468,461,595,1,10,1,2,59671,88255,0,1,11.6,14.0,0,1,80,87
1900,EUN1_3574164919,CLASSIC,420,EUN1,1675,27.92,blue,False,32,23,42,25,59312,54002,618,661,7,5,1,3,105623,82592,1,0,15.4,14.0,1,0,102,108
1901,EUN1_3562867351,CLASSIC,420,EUN1,1827,30.45,red,False,37,48,46,47,63791,72738,714,710,3,11,1,3,125154,135587,0,2,15.6,16.8,0,3,128,105
1902,EUN1_3595381885,CLASSIC,420,EUN1,1616,26.93,blue,False,37,21,58,35,57492,48387,537,571,7,2,3,0,94303,75915,1,0,14.6,12.2,1,0,96,110
1903,EUN1_3590867582,CLASSIC,420,EUN1,2221,37.02,blue,False,49,26,98,45,76699,69943,798,884,9,1,5,0,187826,151756,1,1,17.2,16.8,4,0,118,130
1904,EUN1_3565453875,CLASSIC,420,EUN1,2207,36.78,blue,False,34,33,60,40,76384,71349,838,907,9,3,4,2,121603,116192,2,0,17.2,16.6,2,0,117,136
1905,EUN1_3566844772,CLASSIC,420,EUN1,1471,24.52,blue,False,40,23,61,34,58237,49082,560,547,10,2,1,1,93821,87243,1,0,14.4,13.0,4,0,95,106
1906,EUN1_3574635283,CLASSIC,420,EUN1,1283,21.38,red,False,19,36,34,46,40204,51636,412,488,0,8,1,1,55441,78485,0,1,11.4,12.6,0,2,88,84
1907,EUN1_3595885540,CLASSIC,420,EUN1,1503,25.05,blue,False,25,16,44,23,52768,42402,596,539,9,2,3,0,65796,56106,1,0,14.0,12.2,2,0,91,93
1908,EUN1_3576374112,CLASSIC,420,EUN1,938,15.63,blue,True,20,5,15,3,35143,24262,404,364,5,0,1,0,38387,26465,0,0,10.2,9.2,0,0,75,69
1909,EUN1_3589148434,CLASSIC,420,EUN1,1672,27.87,blue,False,43,22,64,22,61433,50537,551,613,9,4,3,1,107134,88581,1,0,15.4,13.0,2,0,103,90
1910,EUN1_3586015927,CLASSIC,420,EUN1,1377,22.95,red,False,15,37,13,61,42808,52791,553,535,2,10,0,3,61129,78335,0,1,12.6,13.6,0,3,88,98
